date,open,high,low,volume,rsi_14,macd,cci,adx,stoch_slowk,stoch_slowd,willr,momentum,roc,ema8,ema20,ema200,Sto_rsi_fastk,Sto_rsi_fastd,adosc,obv,BB_upper,BB_middle,BB_lower,adj_close
2018-01-03,52540,52560,51420,10013500,50.92952022,-717.9378141,88.51418583,32.94331011,87.68962116,67.70771065,-21.55963303,1000,1.975503753,50605.86387,51078.53062,47998.01923,100,100,-9704159.778,280765650,52563.37041,50038.79044,47514.21048,51620
2018-01-04,52120,52180,50640,11695450,48.29434301,-632.2288503,49.35181296,31.44537684,76.822602,78.97215952,-33.94495413,-120,-0.234375,50711.22746,51078.67056,48028.68571,9.980122039,69.99337401,-10427588.64,269070200,51931.06465,50408.41433,48885.76401,51080
2018-01-05,51300,52120,51200,9481150,53.30541898,-474.9101026,88.10328252,30.0544388,75.98790701,80.16671006,-10.09174312,560,1.086113266,51024.28802,51177.84479,48069.3953,100,69.99337401,-6758844.66,278551350,51725.982,50831.91265,49937.84331,52120
2018-01-08,52400,52520,51500,8383650,52.77578122,-354.2198006,97.79726319,28.36484599,73.79945135,75.53665345,-12.3853211,1140,2.240566038,51245.55735,51258.05005,48108.7048,89.43065792,66.47025999,-4591250.015,270167700,52157.2912,51240.74115,50324.19109,52020
2018-01-09,51460,51720,49980,18013600,44.9789736,-384.8559479,-3.839804016,27.92710178,57.92499493,69.2374511,-49.5412844,1260,2.564102564,51057.65572,51176.331,48131.50376,0,63.14355264,-6251741.076,252154100,52673.55296,51395.4043,50117.25564,50400
2018-01-10,50500,50520,48640,18566800,39.00340856,-528.9172492,-91.51646239,28.28936382,31.10290298,54.27578309,-85.32110092,-860,-1.730382294,50564.84334,50953.82328,48138.55347,0,29.81021931,-11013370.92,233587300,53564.65598,51153.26966,48741.88333,48840
2018-01-11,48200,49260,48020,25123800,36.96908747,-683.6214909,-122.751743,28.93449161,8.774199277,32.60069906,-95.15418502,40,0.082987552,50048.21148,50695.36392,48139.56289,0,3.79E-14,-17117473.16,208463500,53782.25961,50600.67258,47419.08556,48240
2018-01-12,48240,48480,46760,27270450,36.83116791,-800.2288428,-135.0595972,30.08744856,11.68117602,17.18609276,-75.17241379,-1160,-2.350081037,49637.49782,50457.71021,48140.16426,0,3.79E-14,-12206567.8,181193050,52878.82355,49930.52234,46982.22113,48200
2018-01-15,48800,48980,47920,10096000,38.91714745,-855.345955,-84.69154608,30.63767028,21.92532855,14.12690128,-69.31034483,-2420,-4.748822606,49393.60942,50275.07115,48144.14272,100,33.33333333,-8542377.364,191289050,50958.8088,49335.69574,47712.58268,48540
2018-01-16,48760,50140,48620,20389650,47.00932285,-772.314109,-25.44625902,30.05139008,49.01910318,27.54186925,-44.13793103,-1020,-1.999215994,49528.36288,50248.87389,48162.60896,100,66.66666667,-974281.8404,211678700,50375.12498,49055.63417,47736.14336,50000
2018-01-17,50020,50020,49060,11053050,45.32621907,-728.7727583,-30.57207029,29.50698705,68.89089805,46.6117766,-50.68965517,-2000,-3.874467261,49548.72668,50188.98114,48177.11037,79.20084902,93.06694967,2796474.905,200625650,50487.24077,48995.50353,47503.76628,49620
2018-01-18,50020,50640,49820,14848850,46.8366415,-664.0178795,-4.043807919,28.43622468,83.90447748,67.2714929,-45.86206897,-1180,-2.310101801,49626.78742,50161.45913,48194.25355,89.74030301,89.64705068,282077.95,215474500,50567.77667,49090.35188,47612.92709,49900
2018-01-19,50380,50380,49040,9219950,44.11777688,-651.984651,-31.73244571,27.93360295,72.33793597,75.04443717,-55.86206897,-2800,-5.372217959,49558.61244,50081.32016,48205.455,0,56.31371734,-2479812.253,206254550,50239.58423,49190.57708,48141.56993,49320
2018-01-22,48640,48680,47960,12520900,39.517616,-721.2807295,-92.35325794,28.06871411,47.61539483,67.95260276,-74.48275862,-3780,-7.266435986,49265.58745,49905.95634,48205.79874,0,29.91343434,-4269555.111,193733650,50399.28537,49131.49359,47863.70181,48240
2018-01-23,48660,49160,48300,13532700,44.79797183,-693.9624921,-53.06929842,27.74160952,35.56482294,51.83938458,-58.33333333,-1240,-2.46031746,49242.12357,49834.91288,48215.29328,100,33.33333333,-307722.1791,207266350,50190.42085,49061.71185,47933.00285,49160
2018-01-24,48860,49700,48560,9550500,45.79508019,-650.2919359,-26.29399586,26.94544431,35.5721393,39.58411902,-55.20833333,500,1.023751024,49263.87389,49787.77832,48226.48439,100,66.66666667,2460558.62,216816850,50119.35115,49043.47755,47967.60395,49340
2018-01-25,49220,50360,49160,11160350,50.69694324,-535.2760649,42.32868405,25.63607207,63.76999301,44.96898509,-39.23611111,2020,4.187396352,49485.23525,49832.75181,48246.71837,100,100,6328533.694,227977200,50462.27266,49178.42843,47894.58421,50260
2018-01-26,50500,50780,49840,10350100,53.26926493,-397.5824216,113.1497856,24.07259507,82.17795321,60.50669517,-18.9516129,2580,5.352697095,49772.96075,49922.96593,48271.92516,100,100,10628779.52,238327300,51244.75977,49471.82548,47698.89119,50780
2018-01-29,51200,51480,50900,11838800,55.3901457,-250.0722177,173.279714,22.63708317,95.62174056,80.52322893,-5.508474576,2680,5.521219613,50094.52503,50046.49298,48301.25923,100,100,11811396.69,250166100,51479.90573,49882.38765,48284.86958,51220
2018-01-30,50440,50640,49780,12284550,47.84345535,-244.9280725,59.07119624,21.5804872,78.09655093,85.29874823,-35.59322034,-200,-0.4,50029.07502,50023.01746,48316.17208,0,66.66666667,7494511.778,237881550,51487.61554,50146.57117,48805.5268,49800
2018-01-31,50020,54140,49600,64681300,48.3768697,-230.1293483,139.3912686,21.61029068,49.71636352,74.47821834,-57.45257453,280,0.564288593,50000.39168,50011.30151,48331.93156,7.068189215,35.6893964,-12813341.03,302562850,51332.71309,50257.13696,49181.56084,49900
2018-02-01,50620,50960,49720,27609450,47.95433881,-222.2941159,38.85025498,21.63796534,20.72366872,49.51219439,-69.45337621,-80,-0.160320641,49960.30464,49993.08232,48346.73821,20.78749166,9.285226958,-27324167.55,274953400,51424.7009,50252.65312,49080.60534,49820
2018-02-02,49380,49400,47700,29260350,38.38621918,-382.7389439,-141.4965986,20.30186356,6.568417576,25.66948327,-100,-1620,-3.284671533,49458.01472,49774.69353,48340.303,0,9.285226958,-40086510.9,245693050,52196.22963,49938.07463,47679.91963,47700
2018-02-05,46500,48320,46000,28357900,39.73012999,-486.5320263,-170.2301411,19.55441895,9.477679522,12.25658861,-76.41277641,-320,-0.663349917,49116.23367,49598.05605,48336.12088,14.04571496,11.61106887,-35751641.43,274050950,51453.53563,49458.56596,47463.59628,47920
2018-02-06,46600,47920,46580,19406450,37.71660428,-602.1929083,-136.835432,18.86036325,13.67731368,9.907803592,-82.55528256,-1740,-3.539462978,48739.29286,49390.62214,48327.00525,0,4.681904986,-29161401.41,254644500,51058.72485,48898.78411,46738.84337,47420
2018-02-07,48240,48260,45800,23448050,32.04920125,-815.1785804,-143.5487554,18.61471702,13.67731368,12.27743563,-100,-3540,-7.174706121,48086.11667,49048.65812,48301.86092,0,4.681904986,-31275100.82,231196450,50741.47682,48176.15734,45610.83787,45800
2018-02-08,46120,46620,45980,23251050,33.38013046,-956.8034963,-132.895192,18.38661695,7.666757667,11.67379501,-97.60191847,-4260,-8.475925189,47622.53518,48758.30973,48278.95683,23.48393433,7.827978109,-36232287.58,254447500,49217.6251,47440.50834,45663.39157,46000
2018-02-09,44440,45180,44420,17465000,29.35532151,-1160.563148,-158.1907895,18.9336241,4.245014245,8.529695196,-97.11934156,-6080,-11.9732178,46973.08292,48371.80404,48243.34532,0,7.827978109,-36428763.67,236982500,48977.35243,46652.58492,44327.8174,44700
2018-02-12,45100,46320,45040,15754950,35.88727357,-1225.610589,-99.58087418,18.63166825,15.52973647,9.14716946,-86.6255144,-5500,-10.73799297,46694.62005,48119.25128,48218.23741,100,41.16131144,-32884125.8,252737450,47774.18498,46030.88237,44287.57976,45720
2018-02-13,46200,48060,46200,18923250,45.5597853,-1117.421427,-37.82452565,17.30581566,40.76121795,20.17865622,-67.90123457,-2260,-4.53815261,46882.48226,48064.08449,48211.48878,100,66.66666667,-25790146.31,271660700,47658.02359,45831.88449,44005.74539,47540
2018-02-14,48080,49100,47940,18905900,51.83709869,-903.4564538,16.63082437,16.62119446,70.98913818,42.42669753,-52.88065844,-900,-1.803607214,47353.04176,48153.2193,48219.33466,100,100,-15565148.92,290566600,49148.77433,46130.47283,43112.17132,49000
2018-02-19,49800,49800,47860,15353450,49.24052772,-774.9829685,23.09772113,16.33205883,84.23973194,65.33002935,-59.25925926,-1440,-2.89040546,47581.2547,48174.81746,48220.93332,58.63563263,86.21187754,-12233506.53,275213150,49879.5617,46642.12074,43404.67977,48380
2018-02-20,48040,48160,47220,10122600,45.37182935,-743.6720274,-12.15626294,15.66776612,73.68300925,76.30395979,-69.34156379,-300,-0.628930818,47540.97588,48101.02532,48212.76483,0,52.87854421,-11745743.91,265090550,49281.29557,47063.89529,44846.49501,47400
2018-02-21,47280,47580,46840,12880200,44.90657339,-720.2384179,-22.2053039,14.81763402,51.06192663,69.66155594,-70.57613169,-640,-1.335559265,47482.98124,48022.83243,48203.48359,0,19.54521088,-9703066.026,252210350,48647.31639,47319.94305,45992.5697,47280
2018-02-22,47260,47260,46760,8869950,42.85578032,-735.1523887,-28.8945434,13.97730053,26.52661064,50.42384884,-64.22018349,-660,-1.391817798,47322.31874,47902.56268,48189.12057,0,3.32E-14,-10807584.98,243340400,48997.32322,47376.97264,45756.62206,46760
2018-02-23,46760,47800,46760,12423300,45.23825542,-701.7641619,10.55439573,13.52639853,15.04385965,30.87746564,-47.95539033,1420,3.100436681,47299.58124,47837.55671,48179.47758,100,33.33333333,-10733026.09,255763700,48421.74783,47357.23667,46292.72552,47220
2018-02-26,47280,47560,47080,9560650,46.08032917,-654.8444496,24.49773169,13.10770381,19.80576441,20.4587449,-44.98141264,1380,3,47317.45208,47793.97988,48171.52258,100,66.66666667,-8966288.833,265324350,47802.36822,47335.48065,46868.59308,47380
2018-02-27,48360,48380,47380,9830550,46.08032917,-610.6213765,55.27540964,13.22873628,32.56296606,22.47086337,-44.98141264,2680,5.995525727,47331.35162,47754.55322,48163.64673,100,100,-10556317.79,265324350,47789.17792,47328.6391,46868.10029,47380
2018-02-28,47380,48100,47000,15162350,44.49336377,-594.5420869,25.59384208,13.03653403,33.69194591,28.68689213,-50.92936803,1340,2.93088364,47271.05126,47688.4053,48152.66517,0,66.66666667,-14545206.57,250162000,47762.0635,47296.96136,46831.85922,47060
2018-03-02,46580,46800,46000,13265500,39.70718389,-658.1319075,-67.77450811,12.10607431,19.2101532,28.48835506,-70.26022305,-1520,-3.197307531,46993.03987,47529.50956,48131.44462,0,33.33333333,-18864532.07,236896500,48144.51778,47124.52562,46104.53347,46020
2018-03-05,45820,46160,45080,14100950,36.38389453,-765.8660188,-120.5599021,11.85659531,7.665072763,20.18905729,-85.50185874,-3800,-7.755102041,46594.58656,47307.6515,48102.27602,0,3.32E-14,-22406200.44,222795550,48494.35106,46768.20391,45042.05675,45200
2018-03-06,45920,47100,45820,15423350,46.98884319,-696.3600829,-49.89987986,11.06673859,21.08819285,15.98780627,-58.40336134,-1360,-2.811078958,46689.12288,47280.25612,48091.5071,100,33.33333333,-17524136.61,238218900,48161.91489,46543.93591,44925.95692,47020
2018-03-07,48200,48900,47220,21427050,54.21486502,-506.3328103,99.194596,11.40756847,51.69813316,26.81713293,-25,1220,2.573839662,47118.20669,47407.85078,48096.76574,100,66.66666667,-9388693.532,259645950,48966.29964,46669.25458,44372.20952,48620
2018-03-08,49200,49480,48080,19463650,56.52816854,-305.4130632,134.0119537,12.02451019,81.69813316,51.49481973,-12.71186441,1920,4.060913706,47580.82742,47578.53166,48107.74319,100,100,-1491252.406,279109600,50125.4271,47100.13637,44074.84564,49200
2018-03-09,49440,50540,49240,14304400,58.62423297,-101.4398931,186.3966942,13.10886519,90.55150202,74.64925612,-14.65201465,2980,6.372968349,48060.64355,47784.38578,48123.98456,100,100,824764.2866,293414000,51027.94501,47724.28401,44420.62301,49740
2018-03-12,50560,50780,49580,8688950,58.62423297,59.52415627,170.151559,14.22688547,86.00553568,86.08505695,-18.24561404,2520,5.336721728,48433.83387,47970.63476,48140.06431,100,100,-330174.5771,293414000,50399.31038,48377.92076,46356.53114,49740
2018-03-13,50760,51660,50360,20098700,65.48643298,338.1196462,176.8354545,15.6610326,88.1267478,88.2279285,0,4280,9.033347404,49150.75968,48322.00287,48175.08855,100,100,5622407.213,313512700,51217.04561,49173.73849,47130.43136,51660
2018-03-14,51020,52000,51000,12713250,65.80453707,560.5164586,148.5799701,17.13991649,90.96993636,88.36740662,-3.468208092,4380,9.244406923,49730.59086,48649.43117,48210.75931,100,100,9649891.38,326225950,52146.67264,50002.58309,47858.49354,51760
2018-03-15,52000,52020,51020,8882450,64.39829165,710.8214659,117.0765464,18.52217885,92.20378799,90.43349072,-6.916426513,4480,9.519762006,50132.68178,48924.72344,48243.88608,0,66.66666667,10533285.05,317343500,52594.97455,50715.12775,48835.28095,51540
2018-03-16,51220,51420,50240,12184900,61.81187096,788.5724378,79.83275509,19.05617486,80.18193007,87.78521814,-12.68011527,5120,11.12559757,50356.53027,49135.70216,48272.70313,0,33.33333333,11974176.96,305158600,52693.38552,51204.52556,49715.66559,51140
2018-03-19,50620,51340,50440,8218850,59.24920483,808.5930291,66.10496753,19.55202831,58.25270894,76.87947567,-18.44380403,5540,12.25663717,50441.74577,49288.49243,48297.25335,0,3.32E-14,10603374.99,296939750,52193.58545,51437.3421,50681.09876,50740
2018-03-20,50700,51200,50100,8193250,61.23938905,851.7590988,57.62703367,19.67576344,49.77199351,62.73554417,-11.81556196,4180,8.889834113,50610.24671,49470.54077,48326.1364,77.66069061,25.88689687,11685592.37,305133000,52235.97934,51534.25575,50832.53216,51200
2018-03-21,51780,51780,51060,8905200,60.27456928,864.7039215,67.09416748,20.15224223,45.12718477,51.05062907,-13.83285303,2440,5.018510901,50710.19188,49621.91784,48353.33903,51.52108231,43.06059097,8232518.352,296227800,52054.33737,51540.59036,51026.84334,51060
2018-03-22,51060,51780,51040,8454100,63.46273253,922.4275984,71.55696777,20.57318579,69.09722222,54.66546683,-3.458213256,2580,5.243902439,50947.92702,49827.44948,48387.43516,100,76.39392431,8761427.313,304681900,52254.79429,51579.56396,50904.33363,51780
2018-03-23,50340,50720,49600,14854950,50.88084823,792.8102216,-14.0895571,19.56021252,51.83486239,55.35308979,-37.09677419,-20,-0.040209087,50675.05435,49817.21619,48400.69451,0,50.50702744,4467568.269,289826950,52770.80498,51411.98196,50053.15894,49720
2018-03-26,49420,50280,49040,10057750,53.5753651,726.8956361,-47.98101029,18.17235546,50.25335387,57.06181283,-36.25,540,1.085645356,50587.26449,49861.29084,48419.39406,21.41584521,40.4719484,5505040.181,299884700,52603.90648,51154.91234,49705.91821,50280
2018-03-27,50320,50460,49080,11874000,51.93182045,643.0378197,-69.65174129,17.01363835,28.35554365,43.4812533,-51.77664975,-1680,-3.25203252,50452.31683,49872.59647,48434.92248,39.0041062,20.1399838,6578856.065,288010700,52367.68236,50855.40726,49343.13215,49980
2018-03-28,49100,49100,48340,15159450,45.51597861,467.9009228,-168.6357763,16.27254046,30.00905336,36.20598363,-90.2173913,-3060,-5.911901082,50062.91309,49760.92062,48437.56007,0,20.1399838,6166200.17,272851250,52413.75212,50419.10328,48424.45443,48700
2018-03-29,48700,49560,48320,10067000,47.37575037,352.4757082,-127.2977374,15.17774542,24.92389521,27.76283074,-80.54054054,-2500,-4.850601475,49835.59907,49692.26151,48443.5545,28.98718219,22.6637628,5953457.64,282918250,51143.59453,49967.45848,48791.32244,49040
2018-03-30,49080,49900,49080,7777100,48.38032915,272.385005,-83.03519603,14.31999731,27.50706368,27.48000408,-75.67567568,-1920,-3.754399687,49698.79928,49647.28423,48451.28032,100,42.9957274,3695633.449,290695350,50782.03608,49597.76584,48413.4956,49220
2018-04-02,49000,49220,48500,7115650,44.89370882,152.2867616,-110.6550368,13.58415042,27.44548287,26.62548059,-94.05405405,-2200,-4.33582972,49441.28833,49541.82859,48452.1631,0,42.9957274,423504.3508,283579700,50261.78337,49255.43552,48249.08767,48540
2018-04-03,47880,48140,47280,12768250,42.84012863,22.95296112,-149.4613124,13.83532677,28.13250577,27.69501744,-82.27848101,-3080,-6.015625,49147.6687,49406.41634,48448.858,0,33.33333333,2920071.385,270811450,49679.53352,48907.46098,48135.38845,48120
2018-04-04,48160,48260,46920,12384200,37.55441297,-174.3650075,-150.5591678,14.31439283,14.11381418,23.23060094,-100,-4140,-8.108108108,48652.63121,49169.61478,48433.64548,0,2.84E-14,-264494.0447,258427250,50089.06941,48448.26961,46807.4698,46920
2018-04-05,47400,49380,47340,13245600,48.02803694,-181.7866067,-67.87713724,13.70784833,31.04496474,24.43042823,-62.55144033,-3040,-5.870992661,48672.0465,49128.69909,48436.69379,100,33.33333333,26885.33157,271672850,49723.98618,48166.01827,46608.05037,48740
2018-04-06,48000,48580,47400,12532700,46.46031307,-212.6521149,-79.33884298,13.14462844,40.41214238,28.52364043,-69.5473251,-1320,-2.654867257,48611.59172,49059.29918,48436.32867,85.03169611,61.67723204,2914739.63,259140150,49325.6289,48036.80929,46747.98967,48400
2018-04-09,48260,49440,48200,9950400,50.55040636,-170.5934433,-19.77572432,12.53116386,70.57087254,47.34265988,-53.08641975,-1080,-2.14797136,48742.34912,49072.69925,48443.92739,100,95.01056537,5771632.141,269090550,49640.3409,48104.75762,46569.17434,49200
2018-04-10,48540,49220,48040,10984350,48.93989033,-161.2244734,-28.11343301,11.81758921,76.13885663,62.37395718,-59.67078189,-1100,-2.200880352,48772.9382,49054.34694,48448.26642,60.62397798,81.8852247,7896607.935,258106200,49850.73707,48257.63193,46664.52679,48880
2018-04-11,49900,49900,48600,10051100,48.83516836,-153.642238,28.72717362,11.71924832,75.87632275,74.19535064,-48.94736842,160,0.328542094,48792.28527,49035.83771,48452.36328,0,53.54132599,6129196.402,248055100,48940.23065,48424.61839,47909.00613,48860
2018-04-12,49440,49440,48880,12466250,49.64739912,-134.7827403,38.94510886,11.62793178,67.05092593,73.0220351,-41.24293785,-40,-0.081566069,48838.4441,49032.4246,48457.8124,100,53.54132599,2582373.829,260521350,49114.64987,48587.86339,48061.0769,49000
2018-04-13,49600,50180,49400,10278300,54.12861974,-54.65313109,129.3680297,12.13683231,68.53933022,70.48885963,-18.6440678,580,1.178382771,49052.12319,49105.52702,48471.1675,100,66.66666667,980495.2957,270799650,49518.90755,48823.50551,48128.10347,49800
2018-04-16,50320,50600,49860,7877450,56.91589553,51.82622803,176.4912281,12.92091467,78.69558022,71.42861212,-7.065217391,1800,3.708281829,49338.31803,49223.09587,48489.76285,100,100,981209.6034,278677100,50343.67924,49156.17092,47968.66261,50340
2018-04-17,50240,50540,49820,7772000,54.53675103,105.9416663,128.9610197,13.60083953,80.36224688,75.86571911,-16.84782609,1860,3.865336658,49480.91403,49295.18198,48504.59108,14.64265899,71.547553,-481537.4367,270905100,50620.13415,49474.8761,48329.61805,49980
2018-04-18,51000,51360,50580,13462600,61.22746827,257.2179594,176.7354597,14.82967343,86.28125,81.77969237,0,4440,9.462915601,49898.48869,49491.83131,48533.00311,100,71.547553,3247396.723,284367700,51430.53097,49891.82502,48353.11907,51360
2018-04-19,52000,52980,51540,17190550,66.66397535,486.0843661,202.7539484,16.89316188,87.80446927,84.81598872,-3.300330033,4040,8.28887977,50538.82453,49804.99024,48575.26178,100,71.547553,8428005.566,301558250,52719.92235,50510.03909,48300.15584,52780
2018-04-20,51800,52260,51420,11761000,59.34374007,567.3206179,125.2846174,18.65866681,83.79181105,85.95917677,-22.44224422,3220,6.652892562,50779.08575,49977.84831,48605.55768,0,66.66666667,7820996.556,289797250,53051.07591,51066.1084,49081.14089,51620
2018-04-23,51000,52080,51000,11619000,60.47203596,646.8382441,101.3127413,19.76808101,72.39940598,81.33189543,-17.82178218,2700,5.487804878,51028.1778,50160.91038,48638.3382,15.41338275,38.47112758,9326311.366,301416250,53327.02551,51507.38159,49687.73766,51900
2018-04-24,51840,51860,50080,15770300,52.41556261,586.8952076,45.29519002,19.74386296,45.29608613,67.16243439,-44.68085106,1580,3.232405892,50901.91607,50189.3951,48656.46419,0,5.13779425,6218893.919,285645950,53159.11643,51652.5654,50146.01437,50460
2018-04-25,49220,50500,49220,16614600,52.10407875,528.4567009,-6.627732059,18.87087937,36.76973727,51.4884098,-46.23655914,1540,3.151862464,50790.37917,50209.45271,48673.81281,0,5.13779425,8842777.391,269031350,53367.56599,51560.62824,49753.6905,50400
2018-04-26,50420,52160,50400,18046550,59.6016646,615.4526663,78.59248175,19.19421481,46.84635286,42.97072542,-17.00404858,3140,6.408163265,51090.29491,50393.31436,48708.30223,100,33.33333333,14723877.59,287077900,53012.44973,51547.24803,50082.04634,52140
2018-04-27,53380,53640,52440,30310800,62.7088197,745.2021815,144.1520468,20.26870352,70.9853241,51.53380474,-11.42857143,3200,6.425702811,51514.67382,50641.57013,48751.00569,100,66.66666667,15148291.53,317388700,53754.6188,51738.84104,49723.06327,53000
2018-04-30,0,0,0,0,62.7088197,838.365452,-466.6666667,24.46549207,93.45995137,70.43054278,-1.193139448,2660,5.284068335,51844.7463,50866.1825,48793.28424,100,100,13944798,317388700,54377.75502,52053.75846,49729.7619,53000
2018-05-02,0,0,0,0,62.7088197,901.8025961,-233.3333333,28.36251002,94.3780277,86.27443439,-1.193139448,3020,6.042416967,52101.46935,51069.40322,48835.14211,0,66.66666667,12184750.83,317388700,54412.37759,52391.43128,50370.48496,53000
2018-05-03,0,0,0,0,62.7088197,941.2271096,-155.5555556,31.98116954,98.80686055,95.54827987,-1.193139448,1640,3.193146417,52301.14282,51253.26958,48876.58348,0,33.33333333,10357026.91,317388700,53373.92965,52685.92965,51997.92965,53000
2018-05-04,53000,53900,51800,39565391,55.38072511,873.6397386,49.12722088,30.70115101,97.96771532,97.05086786,-3.710575139,-880,-1.667298219,52211.99997,51314.86295,48906.66723,0,1.89E-14,-2722263.031,277823309,53660.22908,52780.22908,51900.22908,51900
2018-05-08,52600,53200,51900,23104720,58.68911706,866.5711176,48.06050179,29.51256237,97.56147052,98.11201547,-2.41187384,980,1.898488958,52298.2222,51437.25695,48943.41681,45.14668731,15.04889577,-7259903.047,300928029,53652.2651,52794.36068,51936.45626,52600
2018-05-09,52600,52800,50900,16128305,49.15652173,715.5450342,41.28294546,28.31873138,96.1038961,97.21102732,-5.565862709,-1000,-1.926782274,51987.50616,51386.08963,48962.8853,0,15.04889577,-13587952.55,284799724,54177.37737,52580.38018,50983.383,50900
2018-05-10,51700,51700,50600,13905263,52.57251846,644.9058517,39.82248778,27.18147618,95.91836735,96.52791132,-4.26716141,1140,2.25921522,51901.39368,51406.46204,48989.12525,35.83490767,26.99386499,-11321466.5,298704987,53784.28858,52303.74814,50823.2077,51600
2018-05-11,52000,52200,51200,10314997,50.99132013,558.2807845,41.82787522,26.1652027,70.45969903,87.49398749,-4.823747681,900,1.785714286,51767.75064,51396.3228,49012.11902,53.71194842,29.84895203,-11990679.03,288389990,53162.4968,52012.88817,50863.27954,51300
2018-05-14,51000,51100,49900,14909272,45.14262423,388.3234722,35.55619168,25.08052256,41.00185529,69.12664056,-7.050092764,-2040,-3.912543153,51397.13939,51272.86349,49022.94371,0,29.84895203,-14336958.91,273480718,53256.01691,51611.63253,49967.24815,50100
2018-05-15,50200,50400,49100,18709146,41.31510329,178.9458232,31.93394906,23.98256148,9.991809992,40.48445477,-8.719851577,-3800,-7.169811321,50908.88619,51075.44792,49024.70546,0,17.90398281,-19030518.55,254771572,52803.43901,51062.63459,49321.83018,49200
2018-05-16,49200,50200,49150,15918683,44.94569639,64.71608892,33.45763663,22.9630262,10.98561905,20.65976144,-7.513914657,-3150,-5.943396226,50673.57815,50958.73859,49032.91735,94.85495062,31.61831687,-17532218.82,270690255,52359.24141,50552.14429,48745.04717,49850
2018-05-17,50300,50500,49400,10365440,42.96398838,-61.41508287,33.79419796,22.04826918,12.19122348,11.05621751,-8.348794063,-3600,-6.79245283,50390.56078,50810.2873,49036.56991,45.41641122,46.75712061,-18623534.5,260324815,51576.61996,50102.03527,48627.45059,49400
2018-05-18,49900,49900,49350,6706570,43.55953302,-151.5587065,33.7296148,21.19186089,17.95698925,13.71127726,-8.163265306,-3500,-6.603773585,50192.65839,50685.49803,49041.18116,30.05208816,56.77448333,-18346891.7,267031385,50399.30356,49753.08378,49106.864,49500
2018-05-21,49650,50200,49100,9020998,46.56391068,-180.5708481,36.52211079,20.43329728,31.32104455,20.48975243,-7.235621521,-1900,-3.66088632,50149.84541,50620.2125,49050.72165,100,58.48949979,-14739254.69,276052383,50158.00839,49570.13085,48982.25332,50000
2018-05-23,50600,52000,50400,17095490,55.7051372,-57.65362739,43.76039004,19.95614468,59.12972085,36.13591822,-3.896103896,-800,-1.520912548,50516.54643,50732.57322,49078.07765,100,76.68402939,-7843865.37,293147873,51477.75862,49731.44822,47985.13783,51800
2018-05-24,52000,52000,51100,8289275,53.51429168,7.397227888,45.58340736,19.5130744,78.8998358,56.4502004,-4.638218924,500,0.982318271,50712.86945,50796.13767,49101.18135,76.03335274,92.01111758,-5189111.147,284858598,52057.53585,50071.98806,48086.44028,51400
2018-05-25,51000,52800,50800,15207266,59.13892641,161.9824025,77.75097634,19.21257636,89.9036968,75.97775115,-25,1100,2.131782946,51154.45401,50977.45789,49136.99049,100,92.01111758,723470.04,300065864,52958.53862,50607.70898,48256.87934,52700
2018-05-28,52500,53000,52000,9787820,56.85922923,249.3413581,101.3754045,18.96272751,86.21964139,85.00772466,-21.95121951,1000,1.949317739,51409.01979,51103.41429,49168.46323,59.46941821,78.50092365,1830760.704,290278044,53024.11902,51162.50681,49300.89461,52300
2018-05-29,52200,52500,51300,8480437,51.51302583,235.1714075,58.93206256,18.58311249,71.32132132,82.48155317,-43.58974359,1200,2.395209581,51384.79317,51122.13673,49189.67255,0,53.15647274,-581010.407,281797607,52587.35415,51521.52114,50455.68814,51300
2018-05-30,51300,51500,49100,20498098,43.57149602,77.79983477,-52.33881163,17.76789374,42.30769231,66.61621834,-89.74358974,300,0.609756098,50965.95024,50967.64752,49192.76038,0,19.8231394,-5862906.309,261299509,53686.06171,51474.81772,49263.57372,49500
2018-05-31,50400,50800,49850,63491109,49.19476664,49.34290644,-19.01234568,17.0109049,28.63247863,47.42049742,-58.97435897,850,1.705115346,50906.85019,50942.15728,49207.75779,70.80840539,23.6028018,8458033.13,324790618,53580.75725,51289.90588,48999.05451,50700
2018-06-01,50500,51700,49950,13038499,51.78210588,74.34852776,23.97135417,16.48258635,35.8974359,35.61253561,-43.58974359,1900,3.846153846,50994.21681,50976.23754,49228.57612,100,56.93613513,15799791.53,337829117,52995.62401,51160.84881,49326.07362,51300
2018-06-04,50800,51200,50700,9767171,50.85245417,77.13813389,21.73715325,15.99200484,52.08647562,38.87213005,-48.71794872,1600,3.232323232,51017.72419,50988.02444,49247.19725,64.06919931,78.2925349,19231535.21,328061946,52443.43745,51090.51469,49737.59193,51100
2018-06-05,51100,51400,50400,9144100,51.78465719,94.39907164,17.79576765,15.45756567,66.61639015,51.53343389,-43.58974359,1300,2.6,51080.45215,51017.7364,49267.62315,100,88.02306644,21214698.05,337206046,52438.48551,51085.56275,49732.63999,51300
2018-06-07,51800,51800,50500,13590016,48.32945629,51.00636963,5.50871276,15.05451094,60.63348416,59.77878331,-61.53846154,-1200,-2.316602317,50973.685,50977.95198,49280.88063,0,54.6897331,16438532.57,323616030,51632.44573,51039.14985,50445.85397,50600
